company_id,company_name,year,industry,region,revenue,net_profit,total_assets,total_liabilities,equity,operating_cash_flow,roe,roa,debt_to_equity_ratio,profit_margin,anomaly_label,credit_rating,audit_opinion,fraud_risk_score,g_index,esg_score,stock_volatility,market_cap,ownership_type,risk_category,audit_firm,financial_health_index
SH629322,Guangzhou Pharma Group,2022,Pharmaceuticals,Beijing,7577.13,-1.6,9166.69,3239.3,5927.39,-1.46,-0.03,-0.02,0.55,-0.02,1,AA,Qualified,0.67,8,32,0.35,17068.73,Private,Medium,Local Tier 1,-0.0
SH848587,Bank of China Trust,2021,Financial Services,Zhejiang,5041.59,79.05,6407.84,4927.39,1480.4499999999998,63.43,5.34,1.23,3.33,1.57,0,BBB,Qualified,0.41,4,71,0.08,9613.45,Private,Medium,Big4,0.03
SH422777,Tencent Cloud Holdings,2022,Technology,Sichuan,8659.41,1457.93,16498.05,5395.9,11102.15,1732.66,13.13,8.84,0.49,16.84,0,BB,Standard,0.48,4,52,0.14,30793.0,SOE,Medium,Big4,0.11
SZ189641,China National PowerGrid,2021,Energy,Shenzhen,10725.74,917.24,19054.94,8639.56,10415.38,919.92,8.81,4.81,0.83,8.55,0,A,Disclaimer,0.65,1,79,0.37,32926.66,Private,Medium,Local Tier 1,0.07
SZ503525,JD Global Mall,2022,Retail & E-commerce,Guangdong,13357.55,1040.54,22538.74,17877.55,4661.190000000002,861.74,22.32,4.62,3.84,7.79,0,BBB,Standard,0.63,3,40,0.22,41401.54,SOE,Medium,Local Tier 2,0.13
SH280646,Baidu AI Systems,2022,Technology,Shenzhen,8896.37,1305.01,14743.11,4501.33,10241.78,1052.01,12.74,8.85,0.44,14.67,0,AA,Standard,0.41,1,73,0.15,26472.29,Private,Medium,Local Tier 2,0.11
SZ805189,Wanda Commercial Towers,2022,Real Estate,Sichuan,4723.39,-562.99,8106.58,4202.7,3903.88,-573.4,-14.42,-6.94,1.08,-11.92,1,AA,Qualified,0.7,7,83,0.48,10535.08,SOE,Medium,Big4,-0.11
SZ518496,China National PowerGrid,2021,Energy,Zhejiang,4570.95,908.4,8409.19,5796.3,2612.8900000000003,760.18,34.77,10.8,2.22,19.87,0,BB,Standard,0.54,6,72,0.68,14962.32,SOE,Medium,Local Tier 1,0.23
SH961889,China National Steel Corp.,2021,Manufacturing,Zhejiang,7624.56,909.9,12952.55,8430.29,4522.259999999998,771.52,20.12,7.02,1.86,11.93,0,BBB,Qualified,0.74,6,88,0.72,23242.0,Private,High,Local Tier 1,0.14
SH303840,Evergrande Property Dev.,2021,Real Estate,Zhejiang,12420.51,3788.13,17827.1,12322.87,5504.229999999998,4054.79,68.82,21.25,2.24,30.5,0,B,Standard,0.52,6,31,0.23,28307.32,SOE,Medium,Local Tier 1,0.45
SZ355835,Vanke Urban Assets,2022,Real Estate,Hebei,7755.53,590.15,11584.88,8337.32,3247.5599999999995,530.65,18.17,5.09,2.57,7.61,0,BBB,Standard,0.44,2,64,0.2,16050.72,SOE,Medium,Local Tier 2,0.12
SH663871,Beijing Life Sciences Inc.,2022,Pharmaceuticals,Hebei,12389.47,997.76,15911.89,11315.56,4596.33,858.98,21.71,6.27,2.46,8.05,0,AA,Standard,0.22,6,77,0.11,23104.92,Private,Low,Local Tier 2,0.14
SZ304711,PetroChina Renewables Ltd.,2021,Energy,Shenzhen,7356.11,1124.08,12264.55,6255.89,6008.659999999999,1167.13,18.71,9.17,1.04,15.28,0,AAA,Qualified,0.69,10,38,0.26,21495.75,Private,Medium,Local Tier 1,0.14
SH104629,Suning Group Co.,2021,Retail & E-commerce,Shenzhen,12157.73,1924.94,18944.41,8822.45,10121.96,1682.47,19.02,10.16,0.87,15.83,0,AA,Standard,0.62,4,88,0.56,22966.93,Foreign JV,Medium,Local Tier 2,0.15
SZ314873,China Southern Logistics,2022,Transportation,Hebei,10717.89,2766.13,16789.16,8772.81,8016.35,2228.28,34.51,16.48,1.09,25.81,0,AA,Standard,0.42,6,80,0.2,27165.39,Private,Medium,Local Tier 1,0.25
SH636852,China Southern Logistics,2022,Transportation,Shanghai,7193.95,2434.13,11891.45,6287.13,5604.320000000001,2279.03,43.43,20.47,1.12,33.84,0,AA,Standard,0.57,9,75,0.31,20409.12,Foreign JV,Medium,Big4,0.32
SZ459321,Haier Precision Ltd.,2021,Manufacturing,Jiangsu,6503.98,1736.49,11638.24,5691.91,5946.33,1873.15,29.2,14.92,0.96,26.7,0,AAA,Standard,0.45,5,37,0.23,22249.1,SOE,Medium,Local Tier 2,0.22
SZ377143,CRRC Urban Transit,2022,Transportation,Shenzhen,8638.34,3001.88,15313.0,6935.15,8377.85,2883.68,35.83,19.6,0.83,34.75,0,BBB,Standard,0.67,8,88,0.51,19780.26,SOE,Medium,Local Tier 1,0.28
SH723436,Haier Precision Ltd.,2022,Manufacturing,Beijing,8795.71,2570.05,13289.45,9008.32,4281.130000000001,2648.29,60.03,19.34,2.1,29.22,0,AA,Standard,0.6,10,36,0.27,23433.2,Foreign JV,Medium,Local Tier 1,0.4
SH314706,Sichuan Organic Farming Ltd.,2021,Agriculture,Zhejiang,8877.29,1663.84,16065.14,11686.43,4378.709999999999,1472.6,38.0,10.36,2.67,18.74,0,B,Adverse,0.62,2,68,0.03,28838.22,Foreign JV,Medium,Local Tier 2,0.24
SH307650,China Southern Logistics,2021,Transportation,Zhejiang,3664.09,577.64,6715.25,4052.68,2662.57,518.99,21.69,8.6,1.52,15.76,0,A,Disclaimer,0.79,2,57,0.18,11500.36,SOE,High,Local Tier 2,0.15
SH106039,JD Global Mall,2021,Retail & E-commerce,Sichuan,11363.9,1459.91,18086.95,12064.62,6022.33,1640.67,24.24,8.07,2.0,12.85,0,AAA,Adverse,0.84,3,51,0.24,32466.74,SOE,High,Local Tier 1,0.16
SZ897870,ZTE Semicon Co.,2022,Technology,Zhejiang,1814.42,148.93,2970.01,1467.38,1502.63,121.8,9.91,5.01,0.98,8.21,0,BB,Standard,0.79,4,72,0.4,4191.42,Foreign JV,High,Local Tier 1,0.07
SH286101,Vanke Urban Assets,2022,Real Estate,Hebei,8514.81,259.62,10273.63,4027.19,6246.439999999999,278.37,4.16,2.53,0.64,3.05,0,A,Disclaimer,0.32,10,71,0.55,19907.37,Private,Low,Local Tier 1,0.03
SZ681153,ICBC Capital Group,2022,Financial Services,Guangdong,10923.65,1454.79,19302.07,12886.21,6415.860000000001,1581.89,22.67,7.54,2.01,13.32,0,A,Disclaimer,0.62,9,56,0.52,26270.33,Private,Medium,Local Tier 1,0.15
SH109151,Bank of China Trust,2021,Financial Services,Shenzhen,12078.86,1962.86,21483.3,14594.9,6888.4,2290.01,28.5,9.14,2.12,16.25,0,A,Adverse,0.56,4,33,0.07,33667.02,Foreign JV,Medium,Local Tier 2,0.19
SZ686002,Sinopec Green Energy,2021,Energy,Shanghai,7701.2,1036.27,13905.82,10564.51,3341.3099999999995,1014.11,31.01,7.45,3.16,13.46,0,B,Qualified,0.5,10,55,0.32,22354.63,Foreign JV,Medium,Local Tier 1,0.19
SZ746065,Evergrande Property Dev.,2022,Real Estate,Jiangsu,10729.03,1393.33,16179.45,8012.51,8166.9400000000005,1148.47,17.06,8.61,0.98,12.99,0,AA,Adverse,0.68,7,36,0.13,24137.16,Private,Medium,Big4,0.13
SZ468682,Wanda Commercial Towers,2022,Real Estate,Shenzhen,5167.62,-232.66,7841.44,5396.54,2444.8999999999996,-197.5,-9.52,-2.97,2.21,-4.5,1,B,Standard,0.74,8,87,0.15,11392.11,SOE,High,Big4,-0.06
SH557240,Sinopharm Biotech,2022,Pharmaceuticals,Shenzhen,8348.1,895.59,11502.99,8932.3,2570.6900000000005,826.59,34.84,7.79,3.47,10.73,0,BB,Standard,0.14,3,75,0.22,19189.17,Private,Low,Local Tier 2,0.21
SZ568144,COFCO AgroTech Ltd.,2021,Agriculture,Jiangsu,5786.9,1622.28,11440.79,5202.77,6238.02,1438.74,26.01,14.18,0.83,28.03,0,AAA,Standard,0.38,5,83,0.25,15946.56,Private,Low,Local Tier 2,0.2
SH408353,ZTE Semicon Co.,2022,Technology,Shanghai,11504.72,1937.13,21671.11,16777.55,4893.560000000001,1871.73,39.59,8.94,3.43,16.84,0,B,Standard,0.61,4,55,0.1,28021.72,Private,Medium,Local Tier 1,0.24
SZ118518,Baidu AI Systems,2021,Technology,Zhejiang,10592.54,1794.74,14359.8,10146.22,4213.58,1574.47,42.59,12.5,2.41,16.94,0,B,Standard,0.65,9,87,0.75,21567.39,SOE,Medium,Big4,0.28
SH207178,ZTE Semicon Co.,2022,Technology,Hebei,12637.09,3146.05,20150.39,6859.56,13290.829999999998,3689.75,23.67,15.61,0.52,24.9,0,A,Standard,0.58,9,31,0.53,37240.56,SOE,Medium,Local Tier 2,0.2
SZ457477,Alibaba Commerce Ltd.,2022,Retail & E-commerce,Shenzhen,6591.36,1587.09,10126.85,3424.75,6702.1,1766.78,23.68,15.67,0.51,24.08,0,AA,Standard,0.32,7,49,0.03,17453.27,SOE,Low,Local Tier 1,0.2
SH799873,Tencent Cloud Holdings,2021,Technology,Jiangsu,6435.31,1221.32,9613.08,4118.63,5494.45,1298.11,22.23,12.7,0.75,18.98,0,AA,Qualified,0.57,4,57,0.49,17770.2,SOE,Medium,Big4,0.17
SZ818927,Tencent Cloud Holdings,2022,Technology,Shenzhen,6693.56,1264.38,11001.78,5738.69,5263.090000000001,1105.73,24.02,11.49,1.09,18.89,0,A,Standard,0.89,2,70,0.45,18662.91,SOE,High,Local Tier 1,0.18
SH235979,Sichuan Organic Farming Ltd.,2021,Agriculture,Shenzhen,10173.03,1083.22,17323.04,8809.23,8513.810000000001,1155.09,12.72,6.25,1.03,10.65,0,AA,Standard,0.15,3,85,0.49,32859.3,SOE,Low,Local Tier 2,0.09
SH291267,Didi Mobility Systems,2021,Transportation,Shanghai,4277.31,1333.06,5568.22,2498.56,3069.6600000000003,1393.77,43.43,23.94,0.81,31.17,0,A,Standard,0.13,8,70,0.2,10027.08,SOE,Low,Local Tier 1,0.34
SH247513,China Grain Supply Chain,2022,Agriculture,Guangdong,6284.95,948.67,9295.96,3320.49,5975.469999999999,978.65,15.88,10.21,0.56,15.09,0,B,Standard,0.29,10,42,0.25,14467.33,SOE,Low,Local Tier 2,0.13
SZ831997,Huawei Digital Ltd.,2021,Technology,Zhejiang,5333.21,-63.87,6953.97,2764.62,4189.35,-60.87,-1.52,-0.92,0.66,-1.2,1,BBB,Adverse,0.64,1,41,0.77,8454.42,SOE,Medium,Big4,-0.01
SH979965,Vanke Urban Assets,2021,Real Estate,Hebei,13569.9,802.1,21583.55,11090.47,10493.08,700.85,7.64,3.72,1.06,5.91,0,BB,Standard,0.46,7,57,0.57,35443.62,Private,Medium,Local Tier 1,0.06
SZ529443,Bank of China Trust,2021,Financial Services,Jiangsu,500.0,36.3,888.74,556.83,331.90999999999997,33.4,10.94,4.08,1.68,7.26,0,BB,Qualified,0.5,4,52,0.39,1681.01,Foreign JV,Medium,Local Tier 1,0.08
SH469131,Bank of China Trust,2021,Financial Services,Hebei,4817.7,1012.31,7129.19,4699.54,2429.6499999999996,1194.37,41.66,14.2,1.93,21.01,0,A,Standard,0.96,7,67,0.48,11061.11,Private,High,Local Tier 1,0.28
SH973428,SinoMach Robotics,2021,Manufacturing,Sichuan,9495.35,573.74,17263.3,13506.48,3756.8199999999997,680.21,15.27,3.32,3.6,6.04,0,AA,Standard,0.48,3,45,0.44,23354.7,SOE,Medium,Local Tier 1,0.09
SH827542,Beijing Life Sciences Inc.,2021,Pharmaceuticals,Sichuan,11613.87,4730.13,20109.89,15502.65,4607.24,4984.51,102.67,23.52,3.36,40.73,0,BB,Standard,0.8,3,76,0.37,32729.56,SOE,High,Local Tier 2,0.63
SH951844,Bank of China Trust,2022,Financial Services,Shanghai,500.0,10.95,773.76,271.75,502.01,10.7,2.18,1.42,0.54,2.19,0,A,Standard,0.78,1,75,0.18,1363.95,Private,High,Local Tier 1,0.02
SZ925274,Bank of China Trust,2021,Financial Services,Zhejiang,12929.35,1436.0,17942.65,14034.8,3907.850000000002,1577.43,36.75,8.0,3.59,11.11,0,AAA,Disclaimer,0.5,7,63,0.21,33827.06,SOE,Medium,Local Tier 1,0.22
SZ971286,Evergrande Property Dev.,2021,Real Estate,Hebei,10275.02,672.17,17940.52,10215.45,7725.07,793.41,8.7,3.75,1.32,6.54,0,A,Standard,0.28,9,59,0.23,32150.02,SOE,Low,Local Tier 2,0.06
SH245615,Guangzhou Pharma Group,2022,Pharmaceuticals,Shenzhen,13004.25,3337.58,15628.16,7436.63,8191.53,3587.88,40.74,21.36,0.91,25.67,0,BBB,Standard,0.06,5,68,0.15,19594.25,Private,Low,Big4,0.31
SH532999,ZTE Semicon Co.,2021,Technology,Shenzhen,14942.92,1094.42,23419.79,14215.78,9204.01,973.96,11.89,4.67,1.54,7.32,0,BB,Standard,0.92,10,30,0.3,35400.06,Private,High,Local Tier 2,0.08
SH474285,China National PowerGrid,2021,Energy,Guangdong,10446.53,2387.35,14773.06,4630.07,10142.99,2366.62,23.54,16.16,0.46,22.85,0,BB,Standard,0.7,6,65,0.43,26005.56,Foreign JV,Medium,Big4,0.2
SZ153148,ICBC Capital Group,2022,Financial Services,Shenzhen,8365.31,170.23,13410.12,10544.44,2865.6800000000003,189.33,5.94,1.27,3.68,2.03,0,A,Standard,0.46,5,51,0.19,17453.44,Foreign JV,Medium,Local Tier 2,0.04
SH604823,CRRC Urban Transit,2022,Transportation,Shanghai,11676.8,913.53,19412.27,12353.16,7059.110000000001,786.0,12.94,4.71,1.75,7.82,0,AAA,Adverse,1.0,4,31,0.36,30312.44,Private,High,Local Tier 1,0.09
SZ488047,SinoMach Robotics,2021,Manufacturing,Zhejiang,6632.35,1857.41,8911.0,5911.03,2999.9700000000003,2029.59,61.91,20.84,1.97,28.01,0,C,Standard,0.11,10,58,0.16,16798.94,Private,Low,Local Tier 1,0.41
SZ415093,Ping An Financial Holdings,2022,Financial Services,Zhejiang,8897.02,813.27,16712.25,5037.23,11675.02,774.77,6.97,4.87,0.43,9.14,0,AAA,Standard,0.66,1,36,0.55,30953.66,Private,Medium,Local Tier 1,0.06
SZ199425,Suning Group Co.,2022,Retail & E-commerce,Shanghai,8959.47,1467.16,13922.89,4819.81,9103.079999999998,1640.57,16.12,10.54,0.53,16.38,0,C,Standard,0.42,4,31,0.41,17919.05,SOE,Medium,Local Tier 1,0.13
SH853778,China Grain Supply Chain,2021,Agriculture,Zhejiang,6482.85,1123.77,8403.55,5784.75,2618.7999999999993,1178.4,42.91,13.37,2.21,17.33,0,BBB,Qualified,0.7,2,34,0.4,15512.82,Private,Medium,Local Tier 1,0.28
SH986980,Baidu AI Systems,2021,Technology,Hebei,10109.05,422.99,17344.94,9138.32,8206.619999999999,440.42,5.15,2.44,1.11,4.18,0,AA,Standard,0.42,6,39,0.14,30566.39,SOE,Medium,Local Tier 2,0.04
SZ117159,PetroChina Renewables Ltd.,2021,Energy,Guangdong,9062.34,1512.78,15414.2,7589.96,7824.240000000001,1800.48,19.33,9.81,0.97,16.69,0,BBB,Standard,0.59,3,58,0.28,19561.21,Private,Medium,Local Tier 1,0.15
SH310706,Sinopharm Biotech,2021,Pharmaceuticals,Shanghai,6027.21,1609.52,8623.33,4972.81,3650.5199999999995,1350.95,44.09,18.66,1.36,26.7,0,A,Standard,0.46,7,35,0.58,11596.78,Private,Medium,Big4,0.31
SZ643646,Didi Mobility Systems,2021,Transportation,Jiangsu,9718.62,2380.23,18320.2,8528.51,9791.69,2024.37,24.31,12.99,0.87,24.49,0,AA,Qualified,0.2,7,39,0.23,30124.78,Foreign JV,Low,Local Tier 1,0.19
SH144290,JD Global Mall,2021,Retail & E-commerce,Hebei,10295.27,3340.21,18645.28,13467.33,5177.949999999999,3282.1,64.51,17.91,2.6,32.44,0,BBB,Adverse,0.78,6,89,0.22,32455.24,Private,High,Local Tier 2,0.41
SZ581604,China Southern Logistics,2022,Transportation,Hebei,10869.56,2446.01,14650.15,10264.59,4385.5599999999995,2016.57,55.77,16.7,2.34,22.5,0,BBB,Standard,0.41,4,43,0.15,25852.93,Private,Medium,Local Tier 1,0.36
SH624948,Guangzhou Pharma Group,2022,Pharmaceuticals,Shanghai,6547.66,470.8,12611.78,7394.43,5217.35,394.72,9.02,3.73,1.42,7.19,0,AA,Standard,0.8,4,75,0.14,20837.74,Private,High,Big4,0.06
SZ400833,SinoMach Robotics,2022,Manufacturing,Shenzhen,10108.07,512.88,14975.43,11298.0,3677.4300000000003,536.07,13.95,3.42,3.07,5.07,0,B,Qualified,0.56,1,70,0.06,24499.07,Private,Medium,Local Tier 2,0.09
SZ988831,Wanda Commercial Towers,2021,Real Estate,Hebei,9758.51,2189.49,12106.18,5066.05,7040.13,2412.85,31.1,18.09,0.72,22.44,0,AA,Qualified,0.46,7,85,0.57,17673.14,SOE,Medium,Local Tier 1,0.25
SZ357215,Didi Mobility Systems,2022,Transportation,Guangdong,5635.79,735.13,9283.4,2815.44,6467.959999999999,594.22,11.37,7.92,0.44,13.04,0,BBB,Standard,0.35,7,30,0.71,16750.6,Private,Low,Local Tier 1,0.1
SH693497,Ping An Financial Holdings,2021,Financial Services,Shenzhen,12631.62,1474.48,16125.48,5823.83,10301.65,1529.17,14.31,9.14,0.57,11.67,0,AAA,Standard,0.66,1,54,0.35,21090.41,Foreign JV,Medium,Local Tier 2,0.12
SH911712,Huawei Digital Ltd.,2021,Technology,Shanghai,7208.57,1776.71,13380.55,9660.91,3719.6399999999994,1475.86,47.77,13.28,2.6,24.65,0,AA,Standard,0.69,4,86,0.37,18915.18,Private,Medium,Local Tier 1,0.31
SZ365972,Sinopharm Biotech,2021,Pharmaceuticals,Beijing,6972.52,977.52,11033.91,8478.13,2555.7800000000007,952.05,38.25,8.86,3.32,14.02,0,BBB,Standard,0.52,7,50,0.56,17188.19,Private,Medium,Local Tier 1,0.24
SZ935968,Wanda Commercial Towers,2022,Real Estate,Beijing,8672.78,-260.07,12160.34,7984.59,4175.75,-227.54,-6.23,-2.14,1.91,-3.0,1,B,Standard,0.63,6,41,0.61,18662.43,SOE,Medium,Local Tier 2,-0.04
SH175993,Huawei Digital Ltd.,2021,Technology,Guangdong,8278.07,621.7,12934.62,6333.18,6601.4400000000005,739.94,9.42,4.81,0.96,7.51,0,BB,Standard,0.4,2,76,0.48,18901.95,Private,Low,Local Tier 2,0.07
SH716314,SinoMach Robotics,2021,Manufacturing,Shenzhen,3277.34,195.66,5256.9,2822.8,2434.0999999999995,181.87,8.04,3.72,1.16,5.97,0,C,Standard,0.33,6,57,0.71,7688.96,Private,Low,Local Tier 1,0.06
SH102221,ICBC Capital Group,2021,Financial Services,Sichuan,7469.14,742.86,11283.78,6299.9,4983.880000000001,763.08,14.91,6.58,1.26,9.95,0,BBB,Standard,0.66,5,82,0.31,19324.95,SOE,Medium,Big4,0.11
SZ873174,SinoMach Robotics,2022,Manufacturing,Sichuan,13297.27,687.32,16089.1,9878.09,6211.01,785.51,11.07,4.27,1.59,5.17,0,AA,Standard,0.34,7,79,0.17,24684.3,Foreign JV,Low,Big4,0.08
SZ964343,SinoMach Robotics,2022,Manufacturing,Guangdong,3180.41,503.29,4022.9,1768.85,2254.05,581.95,22.33,12.51,0.78,15.82,0,AA,Standard,0.46,2,64,0.14,7972.18,Private,Medium,Local Tier 2,0.17
SH371728,Sinopec Green Energy,2022,Energy,Guangdong,1736.46,392.32,2116.39,1180.32,936.0699999999999,349.41,41.91,18.54,1.26,22.59,0,A,Adverse,0.4,6,30,0.1,3475.38,Private,Low,Local Tier 1,0.3
SH689633,Sinopharm Biotech,2022,Pharmaceuticals,Shanghai,3490.07,427.52,6001.53,4532.87,1468.6599999999999,411.97,29.11,7.12,3.09,12.25,0,A,Adverse,0.82,7,53,0.24,9711.87,Private,High,Local Tier 1,0.18
SZ843484,ZTE Semicon Co.,2021,Technology,Hebei,9643.29,2676.51,15240.99,7251.87,7989.12,3129.27,33.5,17.56,0.91,27.76,0,BB,Standard,0.56,5,31,0.54,27626.11,Private,Medium,Local Tier 2,0.26
SH941486,Alibaba Commerce Ltd.,2021,Retail & E-commerce,Sichuan,6304.31,-71.23,7582.25,3265.07,4317.18,-73.51,-1.65,-0.94,0.76,-1.13,1,A,Standard,0.77,9,75,0.44,9767.13,Foreign JV,High,Local Tier 1,-0.01
SH777737,ICBC Capital Group,2022,Financial Services,Hebei,9604.65,2578.39,12269.71,5959.71,6309.999999999999,2128.08,40.86,21.01,0.94,26.85,0,AAA,Standard,0.72,2,70,0.26,21402.57,Private,High,Big4,0.31
SH359774,Huawei Digital Ltd.,2021,Technology,Shenzhen,7730.72,1280.62,11742.89,3651.26,8091.629999999999,1197.4,15.83,10.91,0.45,16.57,0,C,Standard,0.36,5,69,0.52,18455.52,Foreign JV,Low,Local Tier 1,0.13
SH310642,ZTE Semicon Co.,2022,Technology,Shanghai,14014.86,-226.22,18593.99,10431.7,8162.290000000001,-219.15,-2.77,-1.22,1.28,-1.61,1,A,Adverse,0.91,8,31,0.51,29111.36,Private,High,Big4,-0.02
SH153818,Evergrande Property Dev.,2022,Real Estate,Zhejiang,3553.55,824.26,4707.79,3703.37,1004.4200000000001,960.19,82.06,17.51,3.69,23.2,0,AA,Standard,0.53,6,39,0.15,9208.48,SOE,Medium,Local Tier 1,0.5
SZ680120,Suning Group Co.,2022,Retail & E-commerce,Zhejiang,11795.55,1875.78,21838.08,6671.61,15166.470000000001,1797.37,12.37,8.59,0.44,15.9,0,AAA,Standard,0.68,1,83,0.22,36501.27,Private,Medium,Local Tier 1,0.1
SZ968182,China Grain Supply Chain,2021,Agriculture,Zhejiang,3391.16,570.74,5251.03,1925.14,3325.8899999999994,682.36,17.16,10.87,0.58,16.83,0,BB,Standard,0.33,10,52,0.25,8487.73,Private,Low,Big4,0.14
SH282301,Evergrande Property Dev.,2022,Real Estate,Jiangsu,5502.54,1447.5,8830.73,3705.95,5124.78,1735.04,28.25,16.39,0.72,26.31,0,A,Standard,0.05,6,32,0.34,12041.03,Private,Low,Local Tier 2,0.22
SZ170226,Baidu AI Systems,2021,Technology,Shanghai,500.0,174.33,979.04,307.3,671.74,156.22,25.95,17.81,0.46,34.87,0,AA,Standard,0.55,7,70,0.53,1552.02,SOE,Medium,Local Tier 1,0.22
SZ771866,SinoMach Robotics,2022,Manufacturing,Beijing,9879.97,794.04,15199.93,11202.21,3997.720000000001,893.32,19.86,5.22,2.8,8.04,0,AA,Qualified,0.77,2,30,0.23,22744.56,Private,High,Local Tier 1,0.13
SH844589,JD Global Mall,2021,Retail & E-commerce,Hebei,12230.38,-220.95,22728.11,13671.22,9056.890000000001,-239.42,-2.44,-0.97,1.51,-1.81,1,B,Qualified,0.95,6,47,0.13,39224.79,SOE,High,Big4,-0.02
SH800954,Sinopec Green Energy,2022,Energy,Zhejiang,7760.57,1900.9,11013.25,6266.17,4747.08,1897.6,40.04,17.26,1.32,24.49,0,A,Standard,0.49,6,37,0.15,18064.07,Private,Medium,Local Tier 1,0.29
SH756197,China National Steel Corp.,2022,Manufacturing,Guangdong,7042.04,2745.42,9183.14,3386.32,5796.82,2447.77,47.36,29.9,0.58,38.99,0,AA,Standard,0.58,5,75,0.59,14868.32,Private,Medium,Local Tier 1,0.39
SZ959518,COFCO AgroTech Ltd.,2021,Agriculture,Beijing,12401.93,591.07,22611.67,7526.46,15085.21,689.49,3.92,2.61,0.5,4.77,0,BBB,Standard,0.35,4,84,0.13,38200.31,Private,Low,Local Tier 2,0.03
SZ417583,Wanda Commercial Towers,2022,Real Estate,Hebei,9012.97,1412.24,15672.95,7498.41,8174.540000000001,1390.56,17.28,9.01,0.92,15.67,0,BBB,Standard,0.77,9,31,0.11,23956.84,SOE,High,Local Tier 1,0.13
SZ334341,ZTE Semicon Co.,2021,Technology,Jiangsu,4792.18,635.29,8266.9,4946.22,3320.6799999999994,543.23,19.13,7.68,1.49,13.26,0,AA,Qualified,0.62,1,56,0.47,16476.98,SOE,Medium,Big4,0.13
SH535450,Didi Mobility Systems,2021,Transportation,Shanghai,9265.82,690.06,17924.69,6213.68,11711.009999999998,638.47,5.89,3.85,0.53,7.45,0,C,Adverse,0.31,6,78,0.42,25541.44,Private,Low,Local Tier 2,0.05
SH925462,Suning Group Co.,2022,Retail & E-commerce,Shenzhen,9894.69,2685.36,12123.16,8731.98,3391.1800000000003,2150.34,79.19,22.15,2.57,27.14,0,BB,Qualified,0.25,7,89,0.5,15960.74,SOE,Low,Local Tier 1,0.51
SZ275109,Alibaba Commerce Ltd.,2022,Retail & E-commerce,Zhejiang,4488.75,314.51,8196.37,2580.16,5616.210000000001,360.86,5.6,3.84,0.46,7.01,0,B,Standard,0.84,4,64,0.33,14846.94,SOE,High,Local Tier 1,0.05
SH897007,Tencent Cloud Holdings,2022,Technology,Beijing,8062.31,1246.11,15108.26,5035.4,10072.86,1295.01,12.37,8.25,0.5,15.46,0,BBB,Standard,0.22,5,66,0.11,18501.74,Private,Low,Local Tier 1,0.1
SZ710664,China National PowerGrid,2021,Energy,Jiangsu,2911.49,597.9,4271.34,2631.3,1640.04,599.99,36.46,14.0,1.6,20.54,0,AA,Standard,0.5,4,80,0.09,7431.68,SOE,Medium,Big4,0.25
SH596126,Didi Mobility Systems,2022,Transportation,Shanghai,15103.67,3061.95,19379.76,12219.98,7159.779999999999,3414.55,42.77,15.8,1.71,20.27,0,AAA,Standard,0.56,2,42,0.2,26493.06,Foreign JV,Medium,Local Tier 1,0.29
SH319482,China National PowerGrid,2021,Energy,Hebei,13050.39,1112.15,17007.84,6381.65,10626.19,1207.77,10.47,6.54,0.6,8.52,0,BB,Standard,0.47,5,46,0.15,25776.75,Private,Medium,Local Tier 1,0.09
SZ435376,PetroChina Renewables Ltd.,2022,Energy,Shanghai,7153.09,813.95,11844.68,4442.42,7402.26,970.24,11.0,6.87,0.6,11.38,0,BB,Standard,0.83,8,40,0.17,22591.28,SOE,High,Local Tier 1,0.09
SZ294308,Haier Precision Ltd.,2021,Manufacturing,Jiangsu,6533.2,459.48,9242.23,7134.41,2107.8199999999997,481.28,21.8,4.97,3.38,7.03,0,AAA,Standard,0.29,9,80,0.32,14829.73,Private,Low,Local Tier 1,0.13
SH508324,ZTE Semicon Co.,2022,Technology,Zhejiang,8132.05,551.22,12129.81,6474.35,5655.459999999999,472.38,9.75,4.54,1.14,6.78,0,BB,Adverse,0.34,2,31,0.13,17422.96,Foreign JV,Low,Local Tier 2,0.07
SZ480223,Haier Precision Ltd.,2021,Manufacturing,Hebei,5898.7,1426.36,11744.11,5993.09,5751.02,1418.43,24.8,12.15,1.04,24.18,0,AAA,Standard,0.31,8,61,0.69,19322.83,Private,Low,Local Tier 2,0.18
SZ175975,Bank of China Trust,2021,Financial Services,Beijing,9539.44,794.03,18573.55,14192.21,4381.34,784.77,18.12,4.28,3.24,8.32,0,A,Standard,0.74,9,60,0.06,22395.0,Private,High,Local Tier 1,0.11
SH374055,Huawei Digital Ltd.,2022,Technology,Beijing,9738.69,1519.54,14744.38,8154.91,6589.469999999999,1784.38,23.06,10.31,1.24,15.6,0,A,Standard,0.11,8,53,0.16,25448.23,Private,Low,Local Tier 1,0.17
SH150612,Vanke Urban Assets,2021,Real Estate,Zhejiang,1929.18,243.49,3490.75,2287.72,1203.0300000000002,234.33,20.24,6.98,1.9,12.62,0,BB,Standard,0.54,5,72,0.46,5777.54,Foreign JV,Medium,Local Tier 2,0.14
SH690134,SinoMach Robotics,2022,Manufacturing,Jiangsu,8454.76,1917.42,13361.43,9425.72,3935.710000000001,2056.48,48.72,14.35,2.39,22.68,0,BBB,Standard,0.41,3,69,0.15,17659.31,Private,Medium,Local Tier 2,0.32
